#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        1827   0.0592739   0.0604444 3.84026e-05
        1828   0.0584767   0.0604433 3.83967e-05
        1829   0.0584544   0.0604422 3.83911e-05
        1830   0.0589477   0.0604414 3.83788e-05
        1831   0.0583282   0.0604403 3.83752e-05
        1832   0.0588986   0.0604394 3.83635e-05
        1833    0.058132   0.0604382 3.83632e-05
        1834   0.0586054   0.0604372 3.83553e-05
        1835   0.0587179   0.0604362 3.83458e-05
        1836   0.0592381   0.0604356 3.83305e-05
        1837   0.0593306    0.060435 3.83143e-05
        1838   0.0599449   0.0604347 3.82944e-05
        1839   0.0606513   0.0604348 3.82738e-05
        1840   0.0602849   0.0604348 3.82531e-05
        1841   0.0601861   0.0604346 3.82325e-05
        1842   0.0605902   0.0604347 3.82119e-05
        1843   0.0611933   0.0604351 3.81933e-05
        1844   0.0609656   0.0604354 3.81737e-05
        1845   0.0611449   0.0604358  3.8155e-05
        1846   0.0609054    0.060436 3.81351e-05
        1847   0.0616683   0.0604367 3.81203e-05
        1848   0.0607696   0.0604369 3.81001e-05
        1849   0.0621091   0.0604378 3.80902e-05
        1850   0.0613815   0.0604383 3.80731e-05
        1851   0.0615063   0.0604389 3.80569e-05
        1852   0.0614762   0.0604394 3.80405e-05
        1853   0.0604184   0.0604394 3.80199e-05
        1854   0.0596474    0.060439 3.80018e-05
        1855   0.0593903   0.0604384 3.79855e-05
        1856   0.0590986   0.0604377 3.79719e-05
        1857   0.0586865   0.0604368 3.79632e-05
        1858   0.0592792   0.0604362 3.79479e-05
        1859   0.0596075   0.0604357 3.79301e-05
        1860   0.0604158   0.0604357 3.79097e-05
        1861   0.0601545   0.0604355 3.78896e-05
        1862   0.0601941   0.0604354 3.78695e-05
        1863   0.0591846   0.0604347 3.78551e-05
        1864    0.059088    0.060434 3.78417e-05
        1865   0.0591472   0.0604333 3.78277e-05
        1866   0.0596924   0.0604329 3.78095e-05
        1867   0.0596958   0.0604325 3.77913e-05
        1868   0.0599308   0.0604323  3.7772e-05
        1869   0.0598423    0.060432 3.77531e-05
        1870   0.0589106   0.0604311 3.77417e-05
        1871   0.0588735   0.0604303 3.77307e-05
        1872   0.0582968   0.0604292 3.77278e-05
        1873   0.0593159   0.0604286 3.77123e-05
        1874   0.0599171   0.0604283 3.76932e-05
        1875   0.0588895   0.0604275  3.7682e-05
        1876   0.0605217   0.0604275  3.7662e-05
        1877    0.061033   0.0604279 3.76433e-05
        1878   0.0613025   0.0604283 3.76261e-05
        1879   0.0613885   0.0604288 3.76096e-05
        1880   0.0610427   0.0604292  3.7591e-05
        1881   0.0606989   0.0604293 3.75713e-05
        1882   0.0607242   0.0604295 3.75516e-05
        1883   0.0601383   0.0604293  3.7532e-05
        1884   0.0600817   0.0604291 3.75125e-05
        1885   0.0598779   0.0604288 3.74938e-05
        1886   0.0596004   0.0604284 3.74765e-05
        1887   0.0603631   0.0604284 3.74566e-05
        1888   0.0606374   0.0604285 3.74369e-05
        1889   0.0603121   0.0604284 3.74172e-05
        1890   0.0604764   0.0604284 3.73974e-05
        1891   0.0603216   0.0604284 3.73777e-05
        1892   0.0598994   0.0604281 3.73589e-05
        1893   0.0595052   0.0604276 3.73424e-05
        1894   0.0602775   0.0604275 3.73228e-05
        1895   0.0596753   0.0604271 3.73052e-05
        1896   0.0587952   0.0604263 3.72954e-05
        1897   0.0588662   0.0604254 3.72848e-05
        1898   0.0593939   0.0604249 3.72692e-05
        1899    0.058674    0.060424 3.72609e-05
        1900   0.0596829   0.0604236 3.72434e-05
        1901   0.0595187   0.0604231 3.72268e-05
        1902    0.060957   0.0604234 3.72083e-05
        1903   0.0606221   0.0604235 3.71889e-05
        1904   0.0605412   0.0604236 3.71694e-05
        1905   0.0610726   0.0604239 3.71515e-05
        1906   0.0611814   0.0604243 3.71341e-05
        1907   0.0614446   0.0604248 3.71185e-05
        1908   0.0617546   0.0604255 3.71056e-05
        1909   0.0627927   0.0604268 3.71068e-05
        1910   0.0626297   0.0604279 3.71053e-05
        1911   0.0622392   0.0604289  3.7098e-05
        1912   0.0622168   0.0604298 3.70904e-05
        1913   0.0620453   0.0604306 3.70806e-05
        1914   0.0615012   0.0604312 3.70655e-05
        1915   0.0622461   0.0604322 3.70582e-05
        1916   0.0616664   0.0604328 3.70445e-05
        1917   0.0629449   0.0604341 3.70483e-05
        1918   0.0634466   0.0604357 3.70623e-05
        1919   0.0635479   0.0604373 3.70784e-05
        1920   0.0641034   0.0604392 3.71083e-05
        1921   0.0620861   0.0604401 3.70989e-05
        1922   0.0624806   0.0604411 3.70947e-05
        1923   0.0612143   0.0604415 3.70776e-05
        1924   0.0609235   0.0604418 3.70592e-05
        1925   0.0613072   0.0604422 3.70427e-05
        1926   0.0606698   0.0604424 3.70236e-05
        1927   0.0606258   0.0604424 3.70045e-05
        1928   0.0608381   0.0604427 3.69859e-05
        1929   0.0603565   0.0604426 3.69668e-05
        1930   0.0613063   0.0604431 3.69503e-05
        1931   0.0614929   0.0604436 3.69352e-05
        1932   0.0618901   0.0604443 3.69237e-05
        1933   0.0622948   0.0604453  3.6917e-05
        1934   0.0605391   0.0604454 3.68979e-05
        1935   0.0607533   0.0604455 3.68792e-05
        1936   0.0606508   0.0604456 3.68603e-05
        1937   0.0609995   0.0604459 3.68424e-05
        1938   0.0614374   0.0604464 3.68269e-05
        1939   0.0624085   0.0604474 3.68218e-05
        1940   0.0622844   0.0604484  3.6815e-05
        1941    0.062319   0.0604493 3.68087e-05
        1942   0.0615195   0.0604499 3.67938e-05
        1943   0.0616564   0.0604505 3.67801e-05
        1944   0.0609593   0.0604508 3.67621e-05
        1945   0.0610172   0.0604511 3.67444e-05
        1946   0.0610612   0.0604514 3.67269e-05
        1947   0.0616335    0.060452  3.6713e-05
        1948   0.0609283   0.0604522  3.6695e-05
        1949   0.0615994   0.0604528 3.66809e-05
        1950   0.0616848   0.0604534 3.66675e-05
        1951   0.0618684   0.0604542 3.66559e-05
        1952   0.0618423   0.0604549  3.6644e-05
        1953   0.0612011   0.0604553 3.66272e-05
        1954    0.062288   0.0604562 3.66205e-05
        1955   0.0612045   0.0604566 3.66038e-05
        1956   0.0624828   0.0604576 3.65997e-05
        1957   0.0617614   0.0604583 3.65871e-05
        1958   0.0624147   0.0604593  3.6582e-05
        1959   0.0621445   0.0604601 3.65734e-05
        1960   0.0619019   0.0604609 3.65622e-05
        1961   0.0612528   0.0604613 3.65458e-05
        1962   0.0597149   0.0604609 3.65291e-05
        1963   0.0607969   0.0604611 3.65109e-05
        1964   0.0600339   0.0604609  3.6493e-05
        1965   0.0604712   0.0604609 3.64744e-05
        1966   0.0597737   0.0604605 3.64575e-05
        1967    0.060286   0.0604604 3.64391e-05
        1968   0.0600862   0.0604602 3.64211e-05
        1969   0.0600277     0.06046 3.64032e-05
        1970   0.0596838   0.0604596 3.63869e-05
        1971   0.0602425   0.0604595 3.63686e-05
        1972   0.0606883   0.0604596 3.63503e-05
        1973   0.0620231   0.0604604 3.63406e-05
        1974   0.0625008   0.0604615 3.63368e-05
        1975   0.0627198   0.0604626 3.63364e-05
        1976   0.0619253   0.0604633 3.63256e-05
        1977   0.0627228   0.0604645 3.63252e-05
        1978   0.0620868   0.0604653 3.63161e-05
        1979   0.0618506    0.060466 3.63045e-05
        1980   0.0617542   0.0604667  3.6292e-05
        1981   0.0615606   0.0604672 3.62778e-05
        1982   0.0613146   0.0604676 3.62621e-05
        1983   0.0613607   0.0604681 3.62466e-05
        1984   0.0616729   0.0604687 3.62334e-05
        1985   0.0613709   0.0604691  3.6218e-05
        1986   0.0611759   0.0604695 3.62015e-05
        1987    0.061849   0.0604702 3.61899e-05
        1988   0.0612672   0.0604706  3.6174e-05
        1989   0.0613716   0.0604711 3.61586e-05
        1990   0.0614327   0.0604715 3.61437e-05
        1991   0.0606318   0.0604716 3.61256e-05
        1992   0.0599745   0.0604714 3.61083e-05
        1993   0.0599737   0.0604711 3.60911e-05
        1994   0.0603043    0.060471 3.60731e-05
        1995   0.0603454    0.060471  3.6055e-05
        1996   0.0610498   0.0604713 3.60381e-05
        1997   0.0615266   0.0604718  3.6024e-05
        1998   0.0596052   0.0604714 3.60085e-05
        1999   0.0595116   0.0604709 3.59937e-05
        2000   0.0585352   0.0604699 3.59888e-05
