#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         658    -3.36852    -3.36294 0.000142959
         659    -3.36869    -3.36295 0.000143008
         660    -3.36824    -3.36296 0.000143016
         661    -3.36723    -3.36297 0.000142945
         662     -3.3658    -3.36297 0.000142794
         663    -3.36473    -3.36297 0.000142603
         664    -3.36556    -3.36298 0.000142441
         665    -3.36601    -3.36298   0.0001423
         666    -3.36593    -3.36299 0.000142155
         667    -3.36611    -3.36299 0.000142019
         668    -3.36604    -3.36299  0.00014188
         669    -3.36635      -3.363 0.000141757
         670    -3.36631      -3.363 0.000141631
         671    -3.36577    -3.36301  0.00014148
         672    -3.36516    -3.36301 0.000141306
         673    -3.36489    -3.36302 0.000141124
         674    -3.36364    -3.36302 0.000140917
         675    -3.36141    -3.36301 0.000140729
         676    -3.35983    -3.36301 0.000140599
         677     -3.3586      -3.363 0.000140542
         678    -3.35823      -3.363 0.000140511
         679    -3.35817    -3.36299 0.000140483
         680    -3.35834    -3.36298 0.000140443
         681    -3.35998    -3.36298 0.000140306
         682    -3.36126    -3.36297 0.000140123
         683    -3.36204    -3.36297 0.000139925
         684    -3.36135    -3.36297  0.00013974
         685    -3.36082    -3.36297 0.000139572
         686    -3.36048    -3.36296 0.000139415
         687    -3.35994    -3.36296 0.000139282
         688    -3.35846    -3.36295 0.000139233
         689    -3.35749    -3.36295 0.000139257
         690     -3.3567    -3.36294 0.000139349
         691    -3.35623    -3.36293 0.000139484
         692    -3.35584    -3.36292 0.000139658
         693     -3.3566    -3.36291 0.000139754
         694     -3.3579     -3.3629 0.000139738
         695    -3.35904    -3.36289 0.000139648
         696    -3.36113    -3.36289  0.00013947
         697    -3.36158    -3.36289 0.000139283
         698    -3.36093    -3.36289 0.000139112
         699    -3.36056    -3.36288 0.000138953
         700    -3.36005    -3.36288 0.000138813
         701    -3.35937    -3.36287 0.000138705
         702    -3.35821    -3.36287 0.000138667
         703    -3.35675    -3.36286 0.000138743
         704     -3.3557    -3.36285 0.000138917
         705    -3.35478    -3.36284 0.000139191
         706    -3.35513    -3.36283 0.000139422
         707    -3.35558    -3.36282 0.000139601
         708    -3.35665    -3.36281 0.000139676
         709    -3.35754     -3.3628 0.000139676
         710    -3.35913     -3.3628 0.000139575
         711    -3.36133    -3.36279 0.000139394
         712    -3.36294    -3.36279 0.000139198
         713    -3.36357    -3.36279 0.000139007
         714    -3.36359     -3.3628 0.000138817
         715    -3.36392     -3.3628 0.000138632
         716    -3.36395     -3.3628 0.000138447
         717    -3.36339     -3.3628 0.000138257
         718     -3.3622     -3.3628 0.000138067
         719    -3.36238     -3.3628 0.000137876
         720    -3.36209     -3.3628 0.000137688
         721    -3.36109    -3.36279 0.000137517
         722    -3.36038    -3.36279 0.000137368
         723    -3.36013    -3.36279 0.000137227
         724    -3.36048    -3.36278 0.000137074
         725    -3.36087    -3.36278 0.000136911
         726    -3.36167    -3.36278 0.000136731
         727    -3.36204    -3.36278 0.000136546
         728    -3.36308    -3.36278 0.000136359
         729    -3.36384    -3.36278  0.00013618
         730    -3.36486    -3.36278 0.000136024
         731    -3.36597    -3.36279 0.000135907
         732    -3.36577    -3.36279 0.000135783
         733    -3.36525     -3.3628 0.000135639
         734    -3.36523     -3.3628 0.000135494
         735    -3.36444     -3.3628 0.000135328
         736    -3.36374     -3.3628 0.000135151
         737    -3.36416     -3.3628  0.00013498
         738    -3.36508    -3.36281 0.000134832
         739    -3.36479    -3.36281 0.000134676
         740    -3.36423    -3.36281 0.000134508
         741    -3.36397    -3.36281 0.000134336
         742    -3.36371    -3.36281  0.00013416
         743    -3.36253    -3.36281  0.00013398
         744    -3.36053    -3.36281 0.000133835
         745    -3.35933    -3.36281 0.000133737
         746    -3.35951     -3.3628 0.000133631
         747    -3.35938     -3.3628 0.000133531
         748    -3.35912    -3.36279 0.000133443
         749    -3.35891    -3.36279 0.000133365
         750    -3.35874    -3.36278 0.000133297
         751    -3.35811    -3.36278 0.000133264
         752    -3.35658    -3.36277 0.000133342
         753    -3.35688    -3.36276 0.000133394
         754     -3.3572    -3.36275 0.000133421
         755    -3.35803    -3.36275 0.000133391
         756     -3.3592    -3.36274 0.000133297
         757    -3.36041    -3.36274 0.000133157
         758    -3.36211    -3.36274 0.000132983
         759    -3.36272    -3.36274 0.000132808
         760    -3.36225    -3.36274 0.000132635
         761    -3.36203    -3.36274 0.000132464
         762    -3.36186    -3.36273 0.000132295
         763    -3.36154    -3.36273 0.000132131
         764    -3.36151    -3.36273 0.000131968
         765    -3.36177    -3.36273 0.000131801
         766    -3.36188    -3.36273 0.000131634
         767    -3.36243    -3.36273 0.000131463
         768    -3.36388    -3.36273   0.0001313
         769    -3.36395    -3.36273 0.000131139
         770    -3.36366    -3.36273 0.000130974
         771    -3.36249    -3.36273 0.000130805
         772    -3.36269    -3.36273 0.000130635
         773    -3.36281    -3.36273 0.000130466
         774    -3.36281    -3.36273 0.000130298
         775    -3.36366    -3.36273 0.000130135
         776     -3.3648    -3.36274 0.000129995
         777    -3.36561    -3.36274  0.00012988
         778    -3.36625    -3.36275 0.000129791
         779    -3.36628    -3.36275 0.000129704
         780    -3.36615    -3.36275 0.000129611
         781    -3.36641    -3.36276  0.00012953
         782    -3.36632    -3.36276 0.000129444
         783    -3.36683    -3.36277 0.000129383
         784    -3.36771    -3.36277 0.000129371
         785    -3.36717    -3.36278 0.000129328
         786    -3.36726    -3.36279 0.000129289
         787    -3.36743    -3.36279 0.000129259
         788    -3.36794     -3.3628  0.00012926
         789    -3.36838    -3.36281 0.000129289
         790    -3.36889    -3.36281 0.000129355
         791     -3.3691    -3.36282 0.000129435
         792    -3.36829    -3.36283 0.000129455
         793    -3.36832    -3.36284 0.000129477
         794    -3.36753    -3.36284 0.000129449
         795     -3.3666    -3.36285 0.000129373
         796    -3.36613    -3.36285 0.000129276
         797    -3.36581    -3.36285 0.000129167
         798    -3.36565    -3.36286 0.000129052
         799    -3.36713    -3.36286 0.000129002
         800    -3.36698    -3.36287 0.000128943
         801    -3.36598    -3.36287 0.000128841
         802    -3.36657    -3.36288 0.000128762
         803    -3.36621    -3.36288 0.000128669
         804    -3.36566    -3.36288 0.000128555
         805    -3.36437    -3.36289 0.000128409
         806    -3.36407    -3.36289 0.000128258
         807    -3.36413    -3.36289 0.000128108
         808    -3.36424    -3.36289 0.000127961
         809    -3.36446    -3.36289 0.000127817
         810    -3.36519     -3.3629 0.000127691
         811    -3.36741     -3.3629 0.000127654
         812    -3.36934    -3.36291 0.000127743
         813    -3.37064    -3.36292  0.00012794
         814    -3.37183    -3.36293  0.00012825
         815    -3.37209    -3.36294 0.000128585
         816    -3.37209    -3.36295 0.000128915
         817    -3.37211    -3.36296 0.000129243
         818    -3.37211    -3.36297 0.000129568
         819    -3.37126    -3.36298 0.000129804
         820    -3.37045    -3.36299 0.000129965
         821    -3.36883      -3.363 0.000130001
         822    -3.36716    -3.36301 0.000129942
         823    -3.36517    -3.36301  0.00012981
         824    -3.36336    -3.36301 0.000129654
         825    -3.36278    -3.36301 0.000129497
         826    -3.36193    -3.36301 0.000129347
         827    -3.36172    -3.36301   0.0001292
         828    -3.36181      -3.363 0.000129052
         829    -3.36174      -3.363 0.000128905
         830    -3.36179      -3.363 0.000128758
         831    -3.36231      -3.363 0.000128606
         832    -3.36284      -3.363 0.000128451
         833    -3.36387      -3.363 0.000128301
         834    -3.36378      -3.363 0.000128151
         835    -3.36381      -3.363 0.000128001
         836    -3.36452      -3.363 0.000127861
         837    -3.36505    -3.36301 0.000127731
         838    -3.36544    -3.36301 0.000127612
         839    -3.36603    -3.36301 0.000127511
         840    -3.36705    -3.36302 0.000127449
         841    -3.36722    -3.36302 0.000127395
         842    -3.36708    -3.36303 0.000127335
         843    -3.36671    -3.36303 0.000127259
         844     -3.3653    -3.36304 0.000127136
         845    -3.36502    -3.36304 0.000127008
         846    -3.36356    -3.36304 0.000126859
         847    -3.36182    -3.36304 0.000126718
         848    -3.36036    -3.36303 0.000126607
         849    -3.35946    -3.36303 0.000126528
         850    -3.35987    -3.36303 0.000126434
         851    -3.35974    -3.36302 0.000126344
         852    -3.36111    -3.36302 0.000126216
         853    -3.36198    -3.36302 0.000126074
         854    -3.36224    -3.36302 0.000125929
         855    -3.36231    -3.36302 0.000125785
         856    -3.36247    -3.36302  0.00012564
         857    -3.36251    -3.36302 0.000125494
         858    -3.36225    -3.36301 0.000125351
         859    -3.36183    -3.36301 0.000125213
         860    -3.36078    -3.36301 0.000125094
         861    -3.35865    -3.36301 0.000125052
         862    -3.35641      -3.363 0.000125141
         863    -3.35573    -3.36299 0.000125279
         864    -3.35619    -3.36298 0.000125381
         865    -3.35799    -3.36298 0.000125369
         866    -3.36007    -3.36297 0.000125269
         867    -3.36174    -3.36297 0.000125132
         868    -3.36324    -3.36297 0.000124988
         869    -3.36438    -3.36297 0.000124855
         870    -3.36453    -3.36297 0.000124725
         871    -3.36353    -3.36298 0.000124583
         872    -3.36303    -3.36298  0.00012444
         873     -3.3624    -3.36297 0.000124299
         874    -3.36147    -3.36297 0.000124169
         875    -3.36017    -3.36297 0.000124069
         876     -3.3601    -3.36297  0.00012397
         877    -3.36018    -3.36296 0.000123869
         878    -3.35926    -3.36296   0.0001238
         879     -3.3586    -3.36295 0.000123758
         880    -3.35811    -3.36295  0.00012374
         881    -3.35902    -3.36294  0.00012368
         882    -3.35959    -3.36294 0.000123599
         883    -3.36055    -3.36294 0.000123488
         884    -3.36062    -3.36293 0.000123376
         885    -3.36052    -3.36293 0.000123267
         886    -3.36084    -3.36293  0.00012315
         887    -3.36124    -3.36293 0.000123026
         888    -3.36093    -3.36293 0.000122908
         889    -3.35984    -3.36292 0.000122819
         890    -3.36005    -3.36292 0.000122724
         891    -3.36117    -3.36292 0.000122602
         892    -3.36031    -3.36291 0.000122499
         893    -3.35929    -3.36291 0.000122429
         894    -3.35863    -3.36291 0.000122386
         895    -3.35797     -3.3629 0.000122373
         896    -3.35765    -3.36289 0.000122377
         897    -3.35796    -3.36289 0.000122364
         898    -3.35852    -3.36288 0.000122324
         899    -3.35889    -3.36288 0.000122268
         900    -3.36024    -3.36288 0.000122168
         901    -3.36108    -3.36287 0.000122048
         902    -3.36138    -3.36287 0.000121924
         903    -3.36028    -3.36287 0.000121823
         904     -3.3596    -3.36287 0.000121742
         905    -3.35802    -3.36286 0.000121725
         906    -3.35793    -3.36286 0.000121713
         907    -3.35664    -3.36285 0.000121771
         908     -3.3569    -3.36284 0.000121813
         909     -3.3568    -3.36284 0.000121861
         910    -3.35771    -3.36283 0.000121857
         911    -3.35901    -3.36283 0.000121795
         912     -3.3603    -3.36282 0.000121693
         913    -3.36052    -3.36282 0.000121586
         914    -3.36124    -3.36282 0.000121465
         915     -3.3625    -3.36282 0.000121333
         916     -3.3632    -3.36282 0.000121201
         917    -3.36365    -3.36282 0.000121072
         918    -3.36449    -3.36282 0.000120954
         919    -3.36574    -3.36282 0.000120864
         920    -3.36597    -3.36283 0.000120781
         921    -3.36629    -3.36283 0.000120709
         922    -3.36629    -3.36284 0.000120636
         923    -3.36664    -3.36284 0.000120576
         924    -3.36662    -3.36284 0.000120515
         925    -3.36657    -3.36285 0.000120452
         926    -3.36586    -3.36285 0.000120366
         927    -3.36513    -3.36285 0.000120261
         928     -3.3639    -3.36285 0.000120137
         929    -3.36383    -3.36286 0.000120012
         930    -3.36318    -3.36286 0.000119883
         931     -3.3637    -3.36286 0.000119758
         932    -3.36408    -3.36286 0.000119637
         933    -3.36487    -3.36286 0.000119528
         934    -3.36639    -3.36286  0.00011946
         935    -3.36815    -3.36287 0.000119466
         936    -3.36975    -3.36288 0.000119564
         937    -3.37101    -3.36289 0.000119751
         938    -3.37121    -3.36289 0.000119952
         939    -3.37091     -3.3629 0.000120127
         940    -3.37041    -3.36291 0.000120265
         941    -3.36931    -3.36292 0.000120329
         942    -3.36889    -3.36292 0.000120368
         943    -3.36813    -3.36293 0.000120367
         944    -3.36723    -3.36293 0.000120326
         945    -3.36676    -3.36294 0.000120267
         946    -3.36588    -3.36294  0.00012018
         947    -3.36457    -3.36294 0.000120065
         948    -3.36444    -3.36294 0.000119949
         949    -3.36477    -3.36295 0.000119838
         950    -3.36474    -3.36295 0.000119727
         951    -3.36484    -3.36295 0.000119617
         952    -3.36571    -3.36295 0.000119527
         953    -3.36655    -3.36296 0.000119461
         954    -3.36791    -3.36296 0.000119448
         955    -3.36802    -3.36297 0.000119441
         956     -3.3686    -3.36297 0.000119461
         957    -3.36845    -3.36298 0.000119473
         958    -3.36861    -3.36299 0.000119493
         959    -3.36859    -3.36299 0.000119511
         960    -3.36775      -3.363 0.000119489
         961    -3.36736      -3.363 0.000119451
         962    -3.36644      -3.363  0.00011938
         963    -3.36487    -3.36301 0.000119272
         964    -3.36442    -3.36301 0.000119157
         965    -3.36327    -3.36301 0.000119034
         966    -3.36184    -3.36301 0.000118917
         967    -3.35966      -3.363 0.000118844
         968    -3.35854      -3.363 0.000118811
         969      -3.358    -3.36299   0.0001188
         970    -3.35837    -3.36299 0.000118773
         971    -3.35902    -3.36298 0.000118721
         972    -3.35933    -3.36298 0.000118659
         973    -3.35898    -3.36298 0.000118608
         974    -3.35977    -3.36297 0.000118532
         975    -3.35939    -3.36297 0.000118467
         976    -3.35904    -3.36297 0.000118414
         977    -3.35929    -3.36296 0.000118353
         978    -3.36015    -3.36296 0.000118267
         979    -3.36137    -3.36296 0.000118157
         980    -3.36249    -3.36296 0.000118038
         981    -3.36218    -3.36296  0.00011792
         982    -3.36182    -3.36295 0.000117806
         983    -3.36164    -3.36295 0.000117693
         984    -3.36296    -3.36295 0.000117574
         985    -3.36384    -3.36295 0.000117458
         986    -3.36511    -3.36296 0.000117359
         987    -3.36541    -3.36296 0.000117266
         988     -3.3653    -3.36296 0.000117171
         989    -3.36548    -3.36296 0.000117081
         990    -3.36649    -3.36297 0.000117017
         991    -3.36656    -3.36297 0.000116955
         992    -3.36632    -3.36297 0.000116885
         993    -3.36544    -3.36298 0.000116794
         994    -3.36505    -3.36298 0.000116695
         995    -3.36408    -3.36298 0.000116583
         996    -3.36354    -3.36298 0.000116467
         997    -3.36384    -3.36298 0.000116354
         998    -3.36375    -3.36298  0.00011624
         999    -3.36453    -3.36298 0.000116134
        1000     -3.3651    -3.36299 0.000116037
        1001    -3.36578    -3.36299 0.000115954
        1002    -3.36589    -3.36299 0.000115875
        1003    -3.36558    -3.36299 0.000115788
        1004    -3.36573      -3.363 0.000115705
        1005    -3.36506      -3.363 0.000115608
        1006    -3.36413      -3.363 0.000115498
        1007    -3.36392      -3.363 0.000115387
        1008    -3.36506      -3.363 0.000115291
        1009    -3.36529    -3.36301 0.000115199
        1010    -3.36502    -3.36301 0.000115102
        1011     -3.3656    -3.36301 0.000115017
        1012    -3.36652    -3.36301 0.000114955
        1013    -3.36773    -3.36302 0.000114936
        1014    -3.36761    -3.36302 0.000114912
        1015    -3.36538    -3.36302 0.000114822
        1016    -3.36411    -3.36303 0.000114714
        1017    -3.36261    -3.36303 0.000114602
        1018    -3.36067    -3.36302 0.000114513
        1019    -3.35872    -3.36302 0.000114478
        1020     -3.3573    -3.36301 0.000114503
        1021    -3.35649    -3.36301 0.000114569
        1022    -3.35604      -3.363  0.00011466
        1023    -3.35659    -3.36299 0.000114719
        1024    -3.35744    -3.36299 0.000114735
        1025    -3.35798    -3.36298 0.000114727
        1026    -3.35845    -3.36298   0.0001147
        1027    -3.35866    -3.36298 0.000114665
        1028    -3.35982    -3.36297 0.000114595
        1029    -3.35924    -3.36297 0.000114541
        1030    -3.35901    -3.36296 0.000114494
        1031    -3.35867    -3.36296 0.000114458
        1032    -3.35807    -3.36296 0.000114446
        1033    -3.35784    -3.36295 0.000114442
        1034    -3.35706    -3.36294 0.000114473
        1035    -3.35628    -3.36294 0.000114543
        1036    -3.35537    -3.36293 0.000114666
        1037    -3.35493    -3.36292 0.000114815
        1038     -3.3543    -3.36292 0.000115004
        1039    -3.35363    -3.36291  0.00011524
        1040    -3.35379     -3.3629 0.000115461
        1041    -3.35425    -3.36289 0.000115649
        1042    -3.35525    -3.36288  0.00011577
        1043    -3.35639    -3.36288 0.000115826
        1044    -3.35767    -3.36287 0.000115822
        1045    -3.35915    -3.36287 0.000115766
        1046    -3.36002    -3.36286 0.000115687
        1047    -3.36029    -3.36286 0.000115603
        1048    -3.35998    -3.36286 0.000115525
        1049    -3.35966    -3.36286 0.000115455
        1050      -3.358    -3.36285 0.000115438
        1051    -3.35652    -3.36285 0.000115485
        1052    -3.35579    -3.36284  0.00011557
        1053    -3.35606    -3.36283 0.000115639
        1054    -3.35616    -3.36283 0.000115703
        1055    -3.35597    -3.36282 0.000115775
        1056    -3.35574    -3.36281  0.00011586
        1057    -3.35629    -3.36281 0.000115914
        1058    -3.35674     -3.3628 0.000115946
        1059    -3.35703     -3.3628 0.000115964
        1060    -3.35721    -3.36279 0.000115975
        1061    -3.35821    -3.36279 0.000115946
        1062    -3.35945    -3.36278 0.000115879
        1063    -3.36034    -3.36278 0.000115793
        1064    -3.36064    -3.36278 0.000115701
        1065    -3.36014    -3.36278 0.000115619
        1066    -3.35965    -3.36277 0.000115548
        1067    -3.35835    -3.36277 0.000115514
        1068    -3.35769    -3.36276 0.000115504
        1069    -3.35743    -3.36276 0.000115504
        1070    -3.35706    -3.36275 0.000115518
        1071    -3.35777    -3.36275 0.000115504
        1072    -3.35826    -3.36274 0.000115472
        1073    -3.35953    -3.36274 0.000115403
        1074    -3.36097    -3.36274 0.000115308
        1075    -3.36309    -3.36274 0.000115201
        1076    -3.36454    -3.36274 0.000115106
        1077    -3.36446    -3.36274  0.00011501
        1078    -3.36416    -3.36275 0.000114911
        1079    -3.36366    -3.36275 0.000114808
        1080     -3.3627    -3.36275 0.000114701
        1081    -3.36115    -3.36274 0.000114605
        1082    -3.36037    -3.36274  0.00011452
        1083    -3.36052    -3.36274 0.000114432
        1084    -3.36097    -3.36274 0.000114338
        1085    -3.36162    -3.36274 0.000114238
        1086    -3.36155    -3.36274 0.000114138
        1087    -3.36187    -3.36274 0.000114035
        1088    -3.36203    -3.36274 0.000113932
        1089    -3.36104    -3.36273 0.000113838
        1090    -3.35979    -3.36273 0.000113766
        1091    -3.35973    -3.36273 0.000113695
        1092    -3.35999    -3.36273 0.000113619
        1093    -3.35921    -3.36272  0.00011356
        1094     -3.3588    -3.36272 0.000113513
        1095    -3.35922    -3.36272 0.000113454
        1096    -3.36037    -3.36271 0.000113371
        1097     -3.3611    -3.36271 0.000113277
        1098    -3.36154    -3.36271 0.000113179
        1099    -3.36152    -3.36271 0.000113081
        1100    -3.36148    -3.36271 0.000112984
        1101    -3.36114    -3.36271  0.00011289
        1102    -3.36032    -3.36271 0.000112808
        1103     -3.3601     -3.3627 0.000112731
        1104    -3.35927     -3.3627 0.000112672
        1105    -3.35851     -3.3627 0.000112634
        1106    -3.35817    -3.36269 0.000112606
        1107    -3.35853    -3.36269 0.000112567
        1108    -3.35838    -3.36268 0.000112533
        1109    -3.35959    -3.36268 0.000112466
        1110    -3.36112    -3.36268 0.000112373
        1111    -3.36237    -3.36268 0.000112272
        1112    -3.36206    -3.36268 0.000112173
        1113    -3.36097    -3.36268 0.000112082
        1114    -3.36005    -3.36268 0.000112007
        1115    -3.35958    -3.36267 0.000111941
        1116    -3.35885    -3.36267 0.000111893
        1117    -3.35846    -3.36267 0.000111856
        1118    -3.35791    -3.36266 0.000111837
        1119    -3.35808    -3.36266 0.000111812
        1120    -3.35794    -3.36265 0.000111791
        1121    -3.35742    -3.36265 0.000111789
        1122    -3.35702    -3.36264 0.000111802
        1123    -3.35779    -3.36264 0.000111786
        1124    -3.35838    -3.36263 0.000111751
        1125    -3.35891    -3.36263   0.0001117
        1126    -3.35938    -3.36263 0.000111639
        1127    -3.36011    -3.36263 0.000111562
        1128    -3.36021    -3.36262 0.000111484
        1129    -3.36004    -3.36262 0.000111408
        1130    -3.35951    -3.36262 0.000111344
        1131    -3.35835    -3.36262 0.000111309
        1132    -3.35785    -3.36261 0.000111291
        1133    -3.35787    -3.36261 0.000111271
        1134    -3.35703     -3.3626 0.000111282
        1135    -3.35627     -3.3626 0.000111323
        1136     -3.3565    -3.36259 0.000111354
        1137    -3.35736    -3.36259 0.000111351
        1138    -3.35711    -3.36258 0.000111358
        1139    -3.35765    -3.36258 0.000111344
        1140    -3.35823    -3.36257 0.000111311
        1141    -3.35795    -3.36257 0.000111288
        1142    -3.35752    -3.36257 0.000111278
        1143    -3.35777    -3.36256 0.000111259
        1144    -3.35678    -3.36256 0.000111277
        1145    -3.35667    -3.36255 0.000111298
        1146    -3.35596    -3.36255  0.00011135
        1147    -3.35626    -3.36254 0.000111387
        1148     -3.3564    -3.36253 0.000111418
        1149    -3.35733    -3.36253 0.000111414
        1150    -3.35776    -3.36253 0.000111394
        1151    -3.35797    -3.36252 0.000111367
        1152    -3.35923    -3.36252 0.000111307
        1153    -3.35963    -3.36252 0.000111239
        1154    -3.36013    -3.36251 0.000111162
        1155    -3.36085    -3.36251 0.000111075
        1156    -3.36032    -3.36251 0.000110995
        1157    -3.36066    -3.36251 0.000110911
        1158    -3.36078    -3.36251 0.000110825
        1159    -3.36102    -3.36251 0.000110737
        1160    -3.36186    -3.36251 0.000110643
        1161    -3.36232    -3.36251 0.000110548
        1162    -3.36279    -3.36251 0.000110453
        1163    -3.36334    -3.36251  0.00011036
        1164    -3.36297    -3.36251 0.000110266
        1165    -3.36233    -3.36251 0.000110171
        1166    -3.36272    -3.36251 0.000110077
        1167    -3.36298    -3.36251 0.000109983
        1168    -3.36347    -3.36251 0.000109892
        1169     -3.3631    -3.36251   0.0001098
        1170    -3.36191    -3.36251 0.000109707
        1171    -3.36022    -3.36251 0.000109631
        1172    -3.36006     -3.3625 0.000109557
        1173    -3.35926     -3.3625 0.000109499
        1174     -3.3589     -3.3625 0.000109448
        1175    -3.35897     -3.3625 0.000109396
        1176    -3.35992    -3.36249 0.000109325
        1177    -3.36112    -3.36249 0.000109238
        1178    -3.36264    -3.36249 0.000109146
        1179    -3.36258    -3.36249 0.000109053
        1180    -3.36262    -3.36249 0.000108961
        1181    -3.36194    -3.36249  0.00010887
        1182    -3.36187    -3.36249 0.000108779
        1183    -3.36165    -3.36249 0.000108689
        1184    -3.36214    -3.36249 0.000108598
        1185    -3.36345    -3.36249 0.000108509
        1186    -3.36489    -3.36249 0.000108436
        1187    -3.36629     -3.3625 0.000108392
        1188    -3.36684     -3.3625 0.000108363
        1189    -3.36716     -3.3625 0.000108342
        1190    -3.36754    -3.36251 0.000108334
        1191    -3.36687    -3.36251 0.000108305
        1192    -3.36595    -3.36251 0.000108253
        1193    -3.36644    -3.36252 0.000108212
        1194    -3.36673    -3.36252 0.000108178
        1195    -3.36728    -3.36253 0.000108161
        1196    -3.36783    -3.36253 0.000108162
        1197    -3.36845    -3.36253 0.000108184
        1198    -3.36857    -3.36254 0.000108211
        1199    -3.36782    -3.36254  0.00010821
        1200    -3.36771    -3.36255 0.000108206
        1201     -3.3675    -3.36255 0.000108194
        1202    -3.36691    -3.36256 0.000108165
        1203    -3.36534    -3.36256 0.000108099
        1204    -3.36397    -3.36256 0.000108016
        1205    -3.36309    -3.36256 0.000107927
        1206    -3.36217    -3.36256 0.000107838
        1207     -3.3619    -3.36256  0.00010775
        1208    -3.36257    -3.36256 0.000107661
        1209    -3.36368    -3.36256 0.000107576
        1210    -3.36466    -3.36256 0.000107501
        1211    -3.36671    -3.36257 0.000107467
        1212     -3.3686    -3.36257 0.000107494
        1213    -3.36829    -3.36258 0.000107508
        1214    -3.36833    -3.36258 0.000107524
        1215    -3.36781    -3.36258 0.000107522
        1216    -3.36729    -3.36259 0.000107503
        1217    -3.36726    -3.36259 0.000107483
        1218    -3.36687     -3.3626 0.000107453
        1219    -3.36672     -3.3626 0.000107418
        1220    -3.36595     -3.3626 0.000107365
        1221    -3.36591     -3.3626 0.000107311
        1222    -3.36531    -3.36261 0.000107246
        1223    -3.36462    -3.36261 0.000107171
        1224    -3.36423    -3.36261 0.000107092
        1225    -3.36437    -3.36261 0.000107014
        1226    -3.36358    -3.36261  0.00010693
        1227     -3.3627    -3.36261 0.000106843
        1228    -3.36214    -3.36261 0.000106756
        1229    -3.36208    -3.36261  0.00010667
        1230    -3.36174    -3.36261 0.000106586
        1231    -3.36158    -3.36261 0.000106503
        1232    -3.36147    -3.36261  0.00010642
        1233    -3.36159    -3.36261 0.000106337
        1234    -3.36156    -3.36261 0.000106254
        1235    -3.36111    -3.36261 0.000106175
        1236    -3.36158     -3.3626 0.000106093
        1237    -3.36221     -3.3626 0.000106007
        1238    -3.36248     -3.3626 0.000105922
        1239    -3.36213     -3.3626 0.000105837
        1240    -3.36189     -3.3626 0.000105753
        1241    -3.36111     -3.3626 0.000105675
        1242    -3.36247     -3.3626  0.00010559
        1243    -3.36232     -3.3626 0.000105505
        1244    -3.36245     -3.3626  0.00010542
        1245    -3.36281     -3.3626 0.000105336
        1246    -3.36299     -3.3626 0.000105252
        1247     -3.3638     -3.3626 0.000105172
        1248    -3.36415     -3.3626 0.000105095
        1249    -3.36417    -3.36261 0.000105018
        1250     -3.3646    -3.36261 0.000104946
        1251    -3.36423    -3.36261  0.00010487
        1252    -3.36373    -3.36261  0.00010479
        1253    -3.36349    -3.36261 0.000104709
        1254     -3.3633    -3.36261 0.000104627
        1255    -3.36315    -3.36261 0.000104544
        1256    -3.36283    -3.36261 0.000104461
        1257    -3.36429    -3.36261 0.000104387
        1258    -3.36547    -3.36262 0.000104328
        1259    -3.36642    -3.36262 0.000104289
        1260    -3.36623    -3.36262 0.000104246
        1261    -3.36511    -3.36262 0.000104182
        1262    -3.36377    -3.36262 0.000104104
        1263    -3.36279    -3.36262 0.000104021
        1264    -3.36166    -3.36262 0.000103942
        1265    -3.36181    -3.36262 0.000103862
        1266    -3.36236    -3.36262  0.00010378
        1267    -3.36285    -3.36262 0.000103698
        1268    -3.36367    -3.36262 0.000103619
        1269    -3.36368    -3.36262 0.000103541
        1270    -3.36407    -3.36263 0.000103466
        1271    -3.36403    -3.36263  0.00010339
        1272    -3.36441    -3.36263 0.000103319
        1273    -3.36353    -3.36263  0.00010324
        1274    -3.36319    -3.36263  0.00010316
        1275    -3.36446    -3.36263 0.000103089
        1276     -3.3658    -3.36263 0.000103038
        1277    -3.36728    -3.36264 0.000103021
        1278    -3.36719    -3.36264 0.000103002
        1279    -3.36774    -3.36264 0.000102999
        1280    -3.36785    -3.36265 0.000102999
        1281    -3.36735    -3.36265 0.000102984
        1282    -3.36675    -3.36265 0.000102953
        1283    -3.36664    -3.36266 0.000102919
        1284    -3.36594    -3.36266 0.000102871
        1285    -3.36531    -3.36266 0.000102812
        1286    -3.36418    -3.36266 0.000102738
        1287    -3.36352    -3.36266 0.000102661
        1288    -3.36244    -3.36266 0.000102581
        1289    -3.36211    -3.36266 0.000102503
        1290    -3.36289    -3.36266 0.000102423
        1291    -3.36324    -3.36266 0.000102345
        1292     -3.3633    -3.36267 0.000102267
        1293    -3.36376    -3.36267 0.000102191
        1294     -3.3641    -3.36267 0.000102118
        1295    -3.36458    -3.36267  0.00010205
        1296    -3.36475    -3.36267 0.000101984
        1297    -3.36454    -3.36267 0.000101915
        1298    -3.36396    -3.36267 0.000101842
        1299    -3.36347    -3.36267 0.000101765
        1300    -3.36234    -3.36267 0.000101687
        1301    -3.36172    -3.36267 0.000101612
        1302    -3.36232    -3.36267 0.000101534
        1303    -3.36188    -3.36267 0.000101458
        1304    -3.36176    -3.36267 0.000101383
        1305    -3.36069    -3.36267 0.000101316
        1306    -3.36049    -3.36267 0.000101252
        1307    -3.36009    -3.36267 0.000101194
        1308    -3.36179    -3.36266 0.000101119
